prompt_id,graph_id,condition,mechanism,control,clean_token_id,conflict_token_id,top1_token_id,top1_token,top1_class,clean_rank,conflict_rank,clean_minus_conflict_margin,baseline_top1_token_id,baseline_top1_class,baseline_margin,strict_conflict_to_clean,nonclosure_top1_changed,margin_shift,model,random_seed
g079_competition_balanced,79,competition_balanced,competition,random_direction_039,7840,25462,25462, Yellow,conflict,2,1,-2.71875,25462,conflict,-2.71875,False,False,0.0,qwen,2026081341
g079_direct_conflict,79,direct_conflict,competition,random_direction_039,7840,25462,25462, Yellow,conflict,2,1,-4.515625,25462,conflict,-4.515625,False,False,0.0,qwen,2026081341
g079_closure_update,79,closure_update,closure,random_direction_039,7840,25462,576, The,other,299,6,-4.8046875,25462,conflict,-2.96875,False,True,-1.8359375,qwen,2026081341
g079_closure_override,79,closure_override,closure,random_direction_039,7840,25462,576, The,other,13,90,2.46875,25462,conflict,-5.0625,False,True,7.53125,qwen,2026081341
g079_exception_override,79,exception_override,closure,random_direction_039,7840,25462,25462, Yellow,conflict,2,1,-2.859375,25462,conflict,-2.859375,False,False,0.0,qwen,2026081341
g080_clean,80,clean,stable,random_direction_039,4787,4882,4882, South,conflict,2,1,-1.34375,4882,conflict,-1.34375,False,False,0.0,qwen,2026081341
g080_redundant,80,redundant,stable,random_direction_039,4787,4882,4882, South,conflict,2,1,-0.609375,4882,conflict,-0.609375,False,False,0.0,qwen,2026081341
g080_irrelevant,80,irrelevant,stable,random_direction_039,4787,4882,4882, South,conflict,2,1,-1.90625,4882,conflict,-1.90625,False,False,0.0,qwen,2026081341
g080_paraphrase,80,paraphrase,stable,random_direction_039,4787,4882,4787, North,clean,1,2,2.171875,4787,clean,2.171875,False,False,0.0,qwen,2026081341
g080_weak_distractor,80,weak_distractor,competition,random_direction_039,4787,4882,4882, South,conflict,2,1,-0.953125,4882,conflict,-0.953125,False,False,0.0,qwen,2026081341
g080_competition_balanced,80,competition_balanced,competition,random_direction_039,4787,4882,4882, South,conflict,2,1,-1.78125,4882,conflict,-1.78125,False,False,0.0,qwen,2026081341
g080_direct_conflict,80,direct_conflict,competition,random_direction_039,4787,4882,4882, South,conflict,2,1,-3.296875,4882,conflict,-3.296875,False,False,0.0,qwen,2026081341
g080_closure_update,80,closure_update,closure,random_direction_039,4787,4882,576, The,other,3657,612,-3.0078125,4882,conflict,-3.171875,False,True,0.1640625,qwen,2026081341
g080_closure_override,80,closure_override,closure,random_direction_039,4787,4882,576, The,other,27,9,-1.2734375,4882,conflict,-4.03125,False,True,2.7578125,qwen,2026081341
g080_exception_override,80,exception_override,closure,random_direction_039,4787,4882,576, The,other,4,3,-0.015625,4882,conflict,-3.40625,False,True,3.390625,qwen,2026081341
g085_clean,85,clean,stable,random_direction_039,7840,25462,25462, Yellow,conflict,2,1,-0.25,25462,conflict,-0.25,False,False,0.0,qwen,2026081341
g085_redundant,85,redundant,stable,random_direction_039,7840,25462,25462, Yellow,conflict,2,1,-0.5,25462,conflict,-0.5,False,False,0.0,qwen,2026081341
g085_irrelevant,85,irrelevant,stable,random_direction_039,7840,25462,25462, Yellow,conflict,2,1,-0.765625,25462,conflict,-0.765625,False,False,0.0,qwen,2026081341
g085_paraphrase,85,paraphrase,stable,random_direction_039,7840,25462,7840, Green,clean,1,2,2.3125,7840,clean,2.3125,False,False,0.0,qwen,2026081341
g085_weak_distractor,85,weak_distractor,competition,random_direction_039,7840,25462,25462, Yellow,conflict,2,1,-0.484375,25462,conflict,-0.484375,False,False,0.0,qwen,2026081341
g085_competition_balanced,85,competition_balanced,competition,random_direction_039,7840,25462,25462, Yellow,conflict,2,1,-3.609375,25462,conflict,-3.609375,False,False,0.0,qwen,2026081341
g085_direct_conflict,85,direct_conflict,competition,random_direction_039,7840,25462,25462, Yellow,conflict,2,1,-5.3125,25462,conflict,-5.3125,False,False,0.0,qwen,2026081341
g085_closure_update,85,closure_update,closure,random_direction_039,7840,25462,27785, Pri,other,26,4,-3.15625,25462,conflict,-4.828125,False,True,1.671875,qwen,2026081341
g085_closure_override,85,closure_override,closure,random_direction_039,7840,25462,576, The,other,63,59,-0.1953125,25462,conflict,-5.15625,False,True,4.9609375,qwen,2026081341
g085_exception_override,85,exception_override,closure,random_direction_039,7840,25462,576, The,other,165,459,1.703125,25462,conflict,-2.59375,False,True,4.296875,qwen,2026081341
g088_clean,88,clean,stable,random_direction_039,42540,14997,42540, Copper,clean,1,2,1.9375,42540,clean,1.9375,False,False,0.0,qwen,2026081341
g088_redundant,88,redundant,stable,random_direction_039,42540,14997,42540, Copper,clean,1,2,2.125,42540,clean,2.125,False,False,0.0,qwen,2026081341
g088_irrelevant,88,irrelevant,stable,random_direction_039,42540,14997,14997, Silver,conflict,2,1,-1.75,14997,conflict,-1.75,False,False,0.0,qwen,2026081341
g088_paraphrase,88,paraphrase,stable,random_direction_039,42540,14997,42540, Copper,clean,1,2,3.421875,42540,clean,3.421875,False,False,0.0,qwen,2026081341
g088_weak_distractor,88,weak_distractor,competition,random_direction_039,42540,14997,14997, Silver,conflict,2,1,-1.328125,14997,conflict,-1.328125,False,False,0.0,qwen,2026081341
g088_competition_balanced,88,competition_balanced,competition,random_direction_039,42540,14997,14997, Silver,conflict,2,1,-3.375,14997,conflict,-3.375,False,False,0.0,qwen,2026081341
g088_direct_conflict,88,direct_conflict,competition,random_direction_039,42540,14997,14997, Silver,conflict,2,1,-3.984375,14997,conflict,-3.984375,False,False,0.0,qwen,2026081341
g088_closure_update,88,closure_update,closure,random_direction_039,42540,14997,14997, Silver,conflict,2,1,-1.203125,14997,conflict,-3.1875,False,False,1.984375,qwen,2026081341
g088_closure_override,88,closure_override,closure,random_direction_039,42540,14997,576, The,other,3,2,-0.1875,14997,conflict,-6.6875,False,True,6.5,qwen,2026081341
g088_exception_override,88,exception_override,closure,random_direction_039,42540,14997,27785, Pri,other,3,5,1.9375,14997,conflict,-4.25,False,True,6.1875,qwen,2026081341
g094_clean,94,clean,stable,random_direction_039,42540,14997,42540, Copper,clean,1,2,3.703125,42540,clean,3.703125,False,False,0.0,qwen,2026081341
g094_redundant,94,redundant,stable,random_direction_039,42540,14997,42540, Copper,clean,1,2,3.765625,42540,clean,3.765625,False,False,0.0,qwen,2026081341
g094_irrelevant,94,irrelevant,stable,random_direction_039,42540,14997,42540, Copper,clean,1,2,0.984375,42540,clean,0.984375,False,False,0.0,qwen,2026081341
g094_paraphrase,94,paraphrase,stable,random_direction_039,42540,14997,42540, Copper,clean,1,2,4.421875,42540,clean,4.421875,False,False,0.0,qwen,2026081341
g094_weak_distractor,94,weak_distractor,competition,random_direction_039,42540,14997,14997, Silver,conflict,2,1,-0.015625,14997,conflict,-0.015625,False,False,0.0,qwen,2026081341
g094_competition_balanced,94,competition_balanced,competition,random_direction_039,42540,14997,14997, Silver,conflict,2,1,-3.046875,14997,conflict,-3.046875,False,False,0.0,qwen,2026081341
g094_direct_conflict,94,direct_conflict,competition,random_direction_039,42540,14997,14997, Silver,conflict,2,1,-3.71875,14997,conflict,-3.71875,False,False,0.0,qwen,2026081341
g094_closure_update,94,closure_update,closure,random_direction_039,42540,14997,14997, Silver,conflict,3,1,-1.109375,14997,conflict,-1.71875,False,False,0.609375,qwen,2026081341
g094_closure_override,94,closure_override,closure,random_direction_039,42540,14997,42540, Copper,clean,1,4,1.421875,14997,conflict,-6.640625,True,True,8.0625,qwen,2026081341
g094_exception_override,94,exception_override,closure,random_direction_039,42540,14997,42540, Copper,clean,1,6,3.546875,14997,conflict,-5.421875,True,True,8.96875,qwen,2026081341
g000_clean,0,clean,stable,random_direction_040,3731,8697,8697, Blue,conflict,2,1,-1.234375,8697,conflict,-1.234375,False,False,0.0,qwen,2026081342
g000_redundant,0,redundant,stable,random_direction_040,3731,8697,8697, Blue,conflict,2,1,-0.140625,8697,conflict,-0.140625,False,False,0.0,qwen,2026081342
g000_irrelevant,0,irrelevant,stable,random_direction_040,3731,8697,8697, Blue,conflict,2,1,-1.1875,8697,conflict,-1.1875,False,False,0.0,qwen,2026081342
g000_paraphrase,0,paraphrase,stable,random_direction_040,3731,8697,3731, Red,clean,1,2,1.78125,3731,clean,1.78125,False,False,0.0,qwen,2026081342
g000_weak_distractor,0,weak_distractor,competition,random_direction_040,3731,8697,8697, Blue,conflict,2,1,-0.40625,8697,conflict,-0.40625,False,False,0.0,qwen,2026081342
g000_competition_balanced,0,competition_balanced,competition,random_direction_040,3731,8697,8697, Blue,conflict,2,1,-4.078125,8697,conflict,-4.078125,False,False,0.0,qwen,2026081342
g000_direct_conflict,0,direct_conflict,competition,random_direction_040,3731,8697,8697, Blue,conflict,2,1,-3.359375,8697,conflict,-3.359375,False,False,0.0,qwen,2026081342
g000_closure_update,0,closure_update,closure,random_direction_040,3731,8697,353, *,other,143,313,1.1015625,8697,conflict,-6.03125,False,True,7.1328125,qwen,2026081342
g000_closure_override,0,closure_override,closure,random_direction_040,3731,8697,481, -,other,2109,1403,-0.74609375,8697,conflict,-6.453125,False,True,5.70703125,qwen,2026081342
g000_exception_override,0,exception_override,closure,random_direction_040,3731,8697,481, -,other,2968,2204,-0.6171875,8697,conflict,-5.640625,False,True,5.0234375,qwen,2026081342
g004_clean,4,clean,stable,random_direction_040,42540,14997,42540, Copper,clean,1,2,3.28125,42540,clean,3.28125,False,False,0.0,qwen,2026081342
g004_redundant,4,redundant,stable,random_direction_040,42540,14997,42540, Copper,clean,1,2,3.21875,42540,clean,3.21875,False,False,0.0,qwen,2026081342
g004_irrelevant,4,irrelevant,stable,random_direction_040,42540,14997,42540, Copper,clean,1,2,0.1875,42540,clean,0.1875,False,False,0.0,qwen,2026081342
g004_paraphrase,4,paraphrase,stable,random_direction_040,42540,14997,42540, Copper,clean,1,2,4.203125,42540,clean,4.203125,False,False,0.0,qwen,2026081342
g004_weak_distractor,4,weak_distractor,competition,random_direction_040,42540,14997,42540, Copper,clean,1,2,1.078125,42540,clean,1.078125,False,False,0.0,qwen,2026081342
g004_competition_balanced,4,competition_balanced,competition,random_direction_040,42540,14997,14997, Silver,conflict,2,1,-1.28125,14997,conflict,-1.28125,False,False,0.0,qwen,2026081342
g004_direct_conflict,4,direct_conflict,competition,random_direction_040,42540,14997,14997, Silver,conflict,2,1,-1.40625,14997,conflict,-1.40625,False,False,0.0,qwen,2026081342
g004_closure_update,4,closure_update,closure,random_direction_040,42540,14997,42540, Copper,clean,1,30,5.6953125,14997,conflict,-2.078125,True,True,7.7734375,qwen,2026081342
g004_closure_override,4,closure_override,closure,random_direction_040,42540,14997,481, -,other,12614,1516,-4.119140625,14997,conflict,-6.984375,False,True,2.865234375,qwen,2026081342
g004_exception_override,4,exception_override,closure,random_direction_040,42540,14997,481, -,other,26,37,0.875,14997,conflict,-5.671875,False,True,6.546875,qwen,2026081342
g009_clean,9,clean,stable,random_direction_040,6326,4312,4312, West,conflict,2,1,-0.21875,4312,conflict,-0.21875,False,False,0.0,qwen,2026081342
g009_redundant,9,redundant,stable,random_direction_040,6326,4312,6326, East,clean,1,2,2.046875,6326,clean,2.046875,False,False,0.0,qwen,2026081342
g009_irrelevant,9,irrelevant,stable,random_direction_040,6326,4312,6326, East,clean,1,2,1.578125,6326,clean,1.578125,False,False,0.0,qwen,2026081342
g009_paraphrase,9,paraphrase,stable,random_direction_040,6326,4312,6326, East,clean,1,2,1.9375,6326,clean,1.9375,False,False,0.0,qwen,2026081342
g009_weak_distractor,9,weak_distractor,competition,random_direction_040,6326,4312,6326, East,clean,1,2,0.390625,6326,clean,0.390625,False,False,0.0,qwen,2026081342
g009_competition_balanced,9,competition_balanced,competition,random_direction_040,6326,4312,4312, West,conflict,2,1,-0.171875,4312,conflict,-0.171875,False,False,0.0,qwen,2026081342
g009_direct_conflict,9,direct_conflict,competition,random_direction_040,6326,4312,4312, West,conflict,2,1,-3.046875,4312,conflict,-3.046875,False,False,0.0,qwen,2026081342
g009_closure_update,9,closure_update,closure,random_direction_040,6326,4312,2310, old,other,5602,9329,1.017578125,4312,conflict,-4.140625,False,True,5.158203125,qwen,2026081342
g009_closure_override,9,closure_override,closure,random_direction_040,6326,4312,320, (,other,6585,4130,-0.90625,4312,conflict,-2.953125,False,True,2.046875,qwen,2026081342
g009_exception_override,9,exception_override,closure,random_direction_040,6326,4312,481, -,other,4432,4632,0.0859375,4312,conflict,-3.21875,False,True,3.3046875,qwen,2026081342
g010_clean,10,clean,stable,random_direction_040,42540,14997,42540, Copper,clean,1,2,2.40625,42540,clean,2.40625,False,False,0.0,qwen,2026081342
g010_redundant,10,redundant,stable,random_direction_040,42540,14997,42540, Copper,clean,1,2,3.046875,42540,clean,3.046875,False,False,0.0,qwen,2026081342
g010_irrelevant,10,irrelevant,stable,random_direction_040,42540,14997,42540, Copper,clean,1,2,0.28125,42540,clean,0.28125,False,False,0.0,qwen,2026081342
g010_paraphrase,10,paraphrase,stable,random_direction_040,42540,14997,42540, Copper,clean,1,2,2.203125,42540,clean,2.203125,False,False,0.0,qwen,2026081342
g010_weak_distractor,10,weak_distractor,competition,random_direction_040,42540,14997,42540, Copper,clean,1,2,0.453125,42540,clean,0.453125,False,False,0.0,qwen,2026081342
g010_competition_balanced,10,competition_balanced,competition,random_direction_040,42540,14997,14997, Silver,conflict,2,1,-1.921875,14997,conflict,-1.921875,False,False,0.0,qwen,2026081342
g010_direct_conflict,10,direct_conflict,competition,random_direction_040,42540,14997,14997, Silver,conflict,2,1,-2.5625,14997,conflict,-2.5625,False,False,0.0,qwen,2026081342
g010_closure_update,10,closure_update,closure,random_direction_040,42540,14997,42540, Copper,clean,1,104,6.0625,14997,conflict,-3.671875,True,True,9.734375,qwen,2026081342
g010_closure_override,10,closure_override,closure,random_direction_040,42540,14997,481, -,other,12358,1387,-4.232421875,14997,conflict,-7.25,False,True,3.017578125,qwen,2026081342
g010_exception_override,10,exception_override,closure,random_direction_040,42540,14997,481, -,other,1539,492,-1.8125,14997,conflict,-6.484375,False,True,4.671875,qwen,2026081342
g011_clean,11,clean,stable,random_direction_040,7421,16570,7421, Gold,clean,1,2,0.46875,7421,clean,0.46875,False,False,0.0,qwen,2026081342
g011_redundant,11,redundant,stable,random_direction_040,7421,16570,7421, Gold,clean,1,2,2.625,7421,clean,2.625,False,False,0.0,qwen,2026081342
g011_irrelevant,11,irrelevant,stable,random_direction_040,7421,16570,16570, Iron,conflict,2,1,-0.75,16570,conflict,-0.75,False,False,0.0,qwen,2026081342
g011_paraphrase,11,paraphrase,stable,random_direction_040,7421,16570,7421, Gold,clean,1,2,3.671875,7421,clean,3.671875,False,False,0.0,qwen,2026081342
g011_weak_distractor,11,weak_distractor,competition,random_direction_040,7421,16570,16570, Iron,conflict,2,1,-2.65625,16570,conflict,-2.65625,False,False,0.0,qwen,2026081342
g011_competition_balanced,11,competition_balanced,competition,random_direction_040,7421,16570,16570, Iron,conflict,2,1,-4.65625,16570,conflict,-4.65625,False,False,0.0,qwen,2026081342
g011_direct_conflict,11,direct_conflict,competition,random_direction_040,7421,16570,16570, Iron,conflict,2,1,-5.6875,16570,conflict,-5.6875,False,False,0.0,qwen,2026081342
g011_closure_update,11,closure_update,closure,random_direction_040,7421,16570,7421, Gold,clean,1,3,2.296875,16570,conflict,-6.171875,True,True,8.46875,qwen,2026081342
g011_closure_override,11,closure_override,closure,random_direction_040,7421,16570,481, -,other,79,3978,6.078125,16570,conflict,-6.34375,False,True,12.421875,qwen,2026081342
g011_exception_override,11,exception_override,closure,random_direction_040,7421,16570,481, -,other,27,1256,5.8125,16570,conflict,-6.015625,False,True,11.828125,qwen,2026081342
g012_clean,12,clean,stable,random_direction_040,3731,8697,8697, Blue,conflict,2,1,-2.578125,8697,conflict,-2.578125,False,False,0.0,qwen,2026081342
g012_redundant,12,redundant,stable,random_direction_040,3731,8697,8697, Blue,conflict,2,1,-0.78125,8697,conflict,-0.78125,False,False,0.0,qwen,2026081342
g012_irrelevant,12,irrelevant,stable,random_direction_040,3731,8697,8697, Blue,conflict,2,1,-1.453125,8697,conflict,-1.453125,False,False,0.0,qwen,2026081342
g012_paraphrase,12,paraphrase,stable,random_direction_040,3731,8697,3731, Red,clean,1,2,2.0,3731,clean,2.0,False,False,0.0,qwen,2026081342
g012_weak_distractor,12,weak_distractor,competition,random_direction_040,3731,8697,8697, Blue,conflict,2,1,-1.90625,8697,conflict,-1.90625,False,False,0.0,qwen,2026081342
g012_competition_balanced,12,competition_balanced,competition,random_direction_040,3731,8697,8697, Blue,conflict,2,1,-4.78125,8697,conflict,-4.78125,False,False,0.0,qwen,2026081342
g012_direct_conflict,12,direct_conflict,competition,random_direction_040,3731,8697,8697, Blue,conflict,2,1,-4.15625,8697,conflict,-4.15625,False,False,0.0,qwen,2026081342
g012_closure_update,12,closure_update,closure,random_direction_040,3731,8697,2310, old,other,4244,4663,0.18359375,8697,conflict,-6.328125,False,True,6.51171875,qwen,2026081342
g012_closure_override,12,closure_override,closure,random_direction_040,3731,8697,481, -,other,2584,2062,-0.37890625,8697,conflict,-6.65625,False,True,6.27734375,qwen,2026081342
g012_exception_override,12,exception_override,closure,random_direction_040,3731,8697,481, -,other,6750,3223,-1.4453125,8697,conflict,-5.28125,False,True,3.8359375,qwen,2026081342
g015_clean,15,clean,stable,random_direction_040,6326,4312,4312, West,conflict,2,1,-1.625,4312,conflict,-1.625,False,False,0.0,qwen,2026081342
g015_redundant,15,redundant,stable,random_direction_040,6326,4312,6326, East,clean,1,2,0.390625,6326,clean,0.390625,False,False,0.0,qwen,2026081342
g015_irrelevant,15,irrelevant,stable,random_direction_040,6326,4312,4312, West,conflict,2,1,-1.546875,4312,conflict,-1.546875,False,False,0.0,qwen,2026081342
g015_paraphrase,15,paraphrase,stable,random_direction_040,6326,4312,6326, East,clean,1,2,2.359375,6326,clean,2.359375,False,False,0.0,qwen,2026081342
g015_weak_distractor,15,weak_distractor,competition,random_direction_040,6326,4312,4312, West,conflict,2,1,-0.203125,4312,conflict,-0.203125,False,False,0.0,qwen,2026081342
g015_competition_balanced,15,competition_balanced,competition,random_direction_040,6326,4312,4312, West,conflict,2,1,-3.046875,4312,conflict,-3.046875,False,False,0.0,qwen,2026081342
g015_direct_conflict,15,direct_conflict,competition,random_direction_040,6326,4312,4312, West,conflict,2,1,-4.734375,4312,conflict,-4.734375,False,False,0.0,qwen,2026081342
g015_closure_update,15,closure_update,closure,random_direction_040,6326,4312,2310, old,other,1547,4355,1.84375,4312,conflict,-5.234375,False,True,7.078125,qwen,2026081342
g015_closure_override,15,closure_override,closure,random_direction_040,6326,4312,53732, vegetation,other,7447,24883,2.7265625,4312,conflict,-3.90625,False,True,6.6328125,qwen,2026081342
g015_exception_override,15,exception_override,closure,random_direction_040,6326,4312,53732, vegetation,other,4903,20058,3.009765625,4312,conflict,-4.46875,False,True,7.478515625,qwen,2026081342
g018_clean,18,clean,stable,random_direction_040,3731,8697,8697, Blue,conflict,2,1,-0.5625,8697,conflict,-0.5625,False,False,0.0,qwen,2026081342
g018_redundant,18,redundant,stable,random_direction_040,3731,8697,8697, Blue,conflict,2,1,-0.296875,8697,conflict,-0.296875,False,False,0.0,qwen,2026081342
g018_irrelevant,18,irrelevant,stable,random_direction_040,3731,8697,8697, Blue,conflict,2,1,-0.9375,8697,conflict,-0.9375,False,False,0.0,qwen,2026081342
g018_paraphrase,18,paraphrase,stable,random_direction_040,3731,8697,3731, Red,clean,1,2,1.578125,3731,clean,1.578125,False,False,0.0,qwen,2026081342
g018_weak_distractor,18,weak_distractor,competition,random_direction_040,3731,8697,8697, Blue,conflict,2,1,-0.9375,8697,conflict,-0.9375,False,False,0.0,qwen,2026081342
g018_competition_balanced,18,competition_balanced,competition,random_direction_040,3731,8697,8697, Blue,conflict,2,1,-4.5,8697,conflict,-4.5,False,False,0.0,qwen,2026081342
g018_direct_conflict,18,direct_conflict,competition,random_direction_040,3731,8697,8697, Blue,conflict,2,1,-4.328125,8697,conflict,-4.328125,False,False,0.0,qwen,2026081342
g018_closure_update,18,closure_update,closure,random_direction_040,3731,8697,481, -,other,2974,2066,-0.66796875,8697,conflict,-5.8125,False,True,5.14453125,qwen,2026081342
g018_closure_override,18,closure_override,closure,random_direction_040,3731,8697,481, -,other,2214,1874,-0.2890625,8697,conflict,-6.9375,False,True,6.6484375,qwen,2026081342
g018_exception_override,18,exception_override,closure,random_direction_040,3731,8697,481, -,other,2082,1879,-0.19921875,8697,conflict,-5.046875,False,True,4.84765625,qwen,2026081342
g022_clean,22,clean,stable,random_direction_040,42540,14997,42540, Copper,clean,1,2,2.140625,42540,clean,2.140625,False,False,0.0,qwen,2026081342
g022_redundant,22,redundant,stable,random_direction_040,42540,14997,42540, Copper,clean,1,2,3.09375,42540,clean,3.09375,False,False,0.0,qwen,2026081342
g022_irrelevant,22,irrelevant,stable,random_direction_040,42540,14997,14997, Silver,conflict,2,1,-2.0,14997,conflict,-2.0,False,False,0.0,qwen,2026081342
g022_paraphrase,22,paraphrase,stable,random_direction_040,42540,14997,42540, Copper,clean,1,2,2.8125,42540,clean,2.8125,False,False,0.0,qwen,2026081342
g022_weak_distractor,22,weak_distractor,competition,random_direction_040,42540,14997,14997, Silver,conflict,2,1,-0.421875,14997,conflict,-0.421875,False,False,0.0,qwen,2026081342
g022_competition_balanced,22,competition_balanced,competition,random_direction_040,42540,14997,14997, Silver,conflict,2,1,-3.90625,14997,conflict,-3.90625,False,False,0.0,qwen,2026081342
g022_direct_conflict,22,direct_conflict,competition,random_direction_040,42540,14997,14997, Silver,conflict,2,1,-4.484375,14997,conflict,-4.484375,False,False,0.0,qwen,2026081342
g022_closure_update,22,closure_update,closure,random_direction_040,42540,14997,42540, Copper,clean,1,48,5.796875,14997,conflict,-3.640625,True,True,9.4375,qwen,2026081342
g022_closure_override,22,closure_override,closure,random_direction_040,42540,14997,481, -,other,12366,1922,-3.666015625,14997,conflict,-8.65625,False,True,4.990234375,qwen,2026081342
g022_exception_override,22,exception_override,closure,random_direction_040,42540,14997,481, -,other,2216,726,-1.8828125,14997,conflict,-5.109375,False,True,3.2265625,qwen,2026081342
g026_clean,26,clean,stable,random_direction_040,4787,4882,4787, North,clean,1,2,0.359375,4787,clean,0.359375,False,False,0.0,qwen,2026081342
g026_redundant,26,redundant,stable,random_direction_040,4787,4882,4882, South,conflict,2,1,-0.1875,4882,conflict,-0.1875,False,False,0.0,qwen,2026081342
g026_irrelevant,26,irrelevant,stable,random_direction_040,4787,4882,4882, South,conflict,2,1,-0.171875,4882,conflict,-0.171875,False,False,0.0,qwen,2026081342
g026_paraphrase,26,paraphrase,stable,random_direction_040,4787,4882,4787, North,clean,1,2,2.453125,4787,clean,2.453125,False,False,0.0,qwen,2026081342
g026_weak_distractor,26,weak_distractor,competition,random_direction_040,4787,4882,4882, South,conflict,2,1,-0.453125,4882,conflict,-0.453125,False,False,0.0,qwen,2026081342
g026_competition_balanced,26,competition_balanced,competition,random_direction_040,4787,4882,4882, South,conflict,2,1,-1.859375,4882,conflict,-1.859375,False,False,0.0,qwen,2026081342
g026_direct_conflict,26,direct_conflict,competition,random_direction_040,4787,4882,4882, South,conflict,2,1,-2.984375,4882,conflict,-2.984375,False,False,0.0,qwen,2026081342
g026_closure_update,26,closure_update,closure,random_direction_040,4787,4882,320, (,other,6070,15302,1.95703125,4882,conflict,-3.765625,False,True,5.72265625,qwen,2026081342
g026_closure_override,26,closure_override,closure,random_direction_040,4787,4882,320, (,other,7159,15146,1.615234375,4882,conflict,-4.25,False,True,5.865234375,qwen,2026081342
g026_exception_override,26,exception_override,closure,random_direction_040,4787,4882,481, -,other,359,465,0.46875,4882,conflict,-4.125,False,True,4.59375,qwen,2026081342
g030_clean,30,clean,stable,random_direction_040,3731,8697,8697, Blue,conflict,2,1,-1.140625,8697,conflict,-1.140625,False,False,0.0,qwen,2026081342
g030_redundant,30,redundant,stable,random_direction_040,3731,8697,8697, Blue,conflict,2,1,-0.453125,8697,conflict,-0.453125,False,False,0.0,qwen,2026081342
g030_irrelevant,30,irrelevant,stable,random_direction_040,3731,8697,8697, Blue,conflict,2,1,-0.75,8697,conflict,-0.75,False,False,0.0,qwen,2026081342
g030_paraphrase,30,paraphrase,stable,random_direction_040,3731,8697,3731, Red,clean,1,2,1.375,3731,clean,1.375,False,False,0.0,qwen,2026081342
g030_weak_distractor,30,weak_distractor,competition,random_direction_040,3731,8697,8697, Blue,conflict,2,1,-0.03125,8697,conflict,-0.03125,False,False,0.0,qwen,2026081342
g030_competition_balanced,30,competition_balanced,competition,random_direction_040,3731,8697,8697, Blue,conflict,2,1,-2.796875,8697,conflict,-2.796875,False,False,0.0,qwen,2026081342
g030_direct_conflict,30,direct_conflict,competition,random_direction_040,3731,8697,8697, Blue,conflict,2,1,-3.296875,8697,conflict,-3.296875,False,False,0.0,qwen,2026081342
g030_closure_update,30,closure_update,closure,random_direction_040,3731,8697,311, to,other,15738,10261,-0.958984375,8697,conflict,-6.5625,False,True,5.603515625,qwen,2026081342
g030_closure_override,30,closure_override,closure,random_direction_040,3731,8697,481, -,other,2568,2030,-0.421875,8697,conflict,-6.546875,False,True,6.125,qwen,2026081342
g030_exception_override,30,exception_override,closure,random_direction_040,3731,8697,481, -,other,13527,5293,-1.98828125,8697,conflict,-4.484375,False,True,2.49609375,qwen,2026081342
g031_clean,31,clean,stable,random_direction_040,7840,25462,25462, Yellow,conflict,2,1,-0.84375,25462,conflict,-0.84375,False,False,0.0,qwen,2026081342
g031_redundant,31,redundant,stable,random_direction_040,7840,25462,7840, Green,clean,1,2,0.03125,7840,clean,0.03125,False,False,0.0,qwen,2026081342
g031_irrelevant,31,irrelevant,stable,random_direction_040,7840,25462,25462, Yellow,conflict,2,1,-0.6875,25462,conflict,-0.6875,False,False,0.0,qwen,2026081342
g031_paraphrase,31,paraphrase,stable,random_direction_040,7840,25462,7840, Green,clean,1,2,2.140625,7840,clean,2.140625,False,False,0.0,qwen,2026081342
g031_weak_distractor,31,weak_distractor,competition,random_direction_040,7840,25462,25462, Yellow,conflict,2,1,-0.96875,25462,conflict,-0.96875,False,False,0.0,qwen,2026081342
g031_competition_balanced,31,competition_balanced,competition,random_direction_040,7840,25462,25462, Yellow,conflict,2,1,-3.09375,25462,conflict,-3.09375,False,False,0.0,qwen,2026081342
g031_direct_conflict,31,direct_conflict,competition,random_direction_040,7840,25462,25462, Yellow,conflict,2,1,-5.5,25462,conflict,-5.5,False,False,0.0,qwen,2026081342
g031_closure_update,31,closure_update,closure,random_direction_040,7840,25462,2310, old,other,223,4579,4.8828125,25462,conflict,-5.59375,False,True,10.4765625,qwen,2026081342
g031_closure_override,31,closure_override,closure,random_direction_040,7840,25462,320, (,other,521,5503,4.16796875,25462,conflict,-4.921875,False,True,9.08984375,qwen,2026081342
g031_exception_override,31,exception_override,closure,random_direction_040,7840,25462,25462, Yellow,conflict,2,1,-2.453125,25462,conflict,-2.453125,False,False,0.0,qwen,2026081342
g033_clean,33,clean,stable,random_direction_040,6326,4312,4312, West,conflict,2,1,-0.59375,4312,conflict,-0.59375,False,False,0.0,qwen,2026081342
g033_redundant,33,redundant,stable,random_direction_040,6326,4312,6326, East,clean,1,2,0.640625,6326,clean,0.640625,False,False,0.0,qwen,2026081342
g033_irrelevant,33,irrelevant,stable,random_direction_040,6326,4312,6326, East,clean,1,2,0.484375,6326,clean,0.484375,False,False,0.0,qwen,2026081342
g033_paraphrase,33,paraphrase,stable,random_direction_040,6326,4312,6326, East,clean,1,2,2.203125,6326,clean,2.203125,False,False,0.0,qwen,2026081342
g033_weak_distractor,33,weak_distractor,competition,random_direction_040,6326,4312,4312, West,conflict,2,1,-0.109375,4312,conflict,-0.109375,False,False,0.0,qwen,2026081342
