prompt_id,graph_id,condition,mechanism,control,clean_label,conflict_label,clean_token_id,conflict_token_id,top1_token_id,top1_token,top1_class,clean_rank,conflict_rank,clean_minus_conflict_margin,null_id,null_seed,strict_conflict_to_clean
g069_closure_update,69,closure_update,closure,shuffle_matched_034,East,West,5571,4589,5231, **,other,2,4,2.7109375,34,3076,False
g069_closure_override,69,closure_override,closure,shuffle_matched_034,East,West,5571,4589,5231, **,other,2,3,0.3125,34,3076,False
g069_exception_override,69,exception_override,closure,shuffle_matched_034,East,West,5571,4589,5231, **,other,2,3,0.5234375,34,3076,False
g073_closure_update,73,closure_update,closure,shuffle_matched_034,Green,Yellow,6724,21730,5231, **,other,2,3,1.4765625,34,3076,False
g073_closure_override,73,closure_override,closure,shuffle_matched_034,Green,Yellow,6724,21730,5231, **,other,2,3,0.2734375,34,3076,False
g073_exception_override,73,exception_override,closure,shuffle_matched_034,Green,Yellow,6724,21730,5231, **,other,2,3,0.3828125,34,3076,False
g077_closure_update,77,closure_update,closure,shuffle_matched_034,Gold,Iron,6863,17186,5231, **,other,2,3,2.1015625,34,3076,False
g077_closure_override,77,closure_override,closure,shuffle_matched_034,Gold,Iron,6863,17186,5231, **,other,2,3,0.71875,34,3076,False
g077_exception_override,77,exception_override,closure,shuffle_matched_034,Gold,Iron,6863,17186,5231, **,other,2,3,0.6796875,34,3076,False
g079_closure_update,79,closure_update,closure,shuffle_matched_034,Green,Yellow,6724,21730,5231, **,other,2,3,1.3984375,34,3076,False
g079_closure_override,79,closure_override,closure,shuffle_matched_034,Green,Yellow,6724,21730,5231, **,other,2,3,0.0234375,34,3076,False
g079_exception_override,79,exception_override,closure,shuffle_matched_034,Green,Yellow,6724,21730,6724, Green,clean,1,3,0.6015625,34,3076,False
g080_closure_update,80,closure_update,closure,shuffle_matched_034,North,South,4612,4316,5231, **,other,2,3,0.203125,34,3076,False
g080_closure_override,80,closure_override,closure,shuffle_matched_034,North,South,4612,4316,4612, North,clean,1,3,1.0390625,34,3076,True
g080_exception_override,80,exception_override,closure,shuffle_matched_034,North,South,4612,4316,4612, North,clean,1,3,1.484375,34,3076,True
g085_closure_update,85,closure_update,closure,shuffle_matched_034,Green,Yellow,6724,21730,5231, **,other,2,3,1.75,34,3076,False
g085_closure_override,85,closure_override,closure,shuffle_matched_034,Green,Yellow,6724,21730,6724, Green,clean,1,3,0.859375,34,3076,True
g085_exception_override,85,exception_override,closure,shuffle_matched_034,Green,Yellow,6724,21730,5231, **,other,2,3,0.546875,34,3076,False
g088_closure_update,88,closure_update,closure,shuffle_matched_034,Copper,Silver,38315,15934,5231, **,other,2,3,2.8046875,34,3076,False
g088_closure_override,88,closure_override,closure,shuffle_matched_034,Copper,Silver,38315,15934,38315, Copper,clean,1,3,1.9140625,34,3076,True
g088_exception_override,88,exception_override,closure,shuffle_matched_034,Copper,Silver,38315,15934,38315, Copper,clean,1,3,1.203125,34,3076,False
g094_closure_update,94,closure_update,closure,shuffle_matched_034,Copper,Silver,38315,15934,5231, **,other,2,4,3.0703125,34,3076,False
g094_closure_override,94,closure_override,closure,shuffle_matched_034,Copper,Silver,38315,15934,38315, Copper,clean,1,3,1.265625,34,3076,True
g094_exception_override,94,exception_override,closure,shuffle_matched_034,Copper,Silver,38315,15934,38315, Copper,clean,1,3,1.6171875,34,3076,False
g000_closure_update,0,closure_update,closure,shuffle_matched_035,Red,Blue,4075,7640,5231, **,other,2,3,0.9375,35,3077,False
g000_closure_override,0,closure_override,closure,shuffle_matched_035,Red,Blue,4075,7640,5231, **,other,3,2,-1.1015625,35,3077,False
g000_exception_override,0,exception_override,closure,shuffle_matched_035,Red,Blue,4075,7640,5231, **,other,3,2,-0.5703125,35,3077,False
g004_closure_update,4,closure_update,closure,shuffle_matched_035,Copper,Silver,38315,15934,5231, **,other,2,3,2.4765625,35,3077,False
g004_closure_override,4,closure_override,closure,shuffle_matched_035,Copper,Silver,38315,15934,38315, Copper,clean,1,3,2.5546875,35,3077,False
g004_exception_override,4,exception_override,closure,shuffle_matched_035,Copper,Silver,38315,15934,38315, Copper,clean,1,3,2.0859375,35,3077,False
g009_closure_update,9,closure_update,closure,shuffle_matched_035,East,West,5571,4589,5231, **,other,2,3,2.875,35,3077,False
g009_closure_override,9,closure_override,closure,shuffle_matched_035,East,West,5571,4589,5231, **,other,2,3,0.3203125,35,3077,False
g009_exception_override,9,exception_override,closure,shuffle_matched_035,East,West,5571,4589,5231, **,other,2,3,0.90625,35,3077,False
g010_closure_update,10,closure_update,closure,shuffle_matched_035,Copper,Silver,38315,15934,5231, **,other,2,4,3.296875,35,3077,False
g010_closure_override,10,closure_override,closure,shuffle_matched_035,Copper,Silver,38315,15934,38315, Copper,clean,1,3,1.5234375,35,3077,False
g010_exception_override,10,exception_override,closure,shuffle_matched_035,Copper,Silver,38315,15934,38315, Copper,clean,1,3,1.3046875,35,3077,False
g011_closure_update,11,closure_update,closure,shuffle_matched_035,Gold,Iron,6863,17186,5231, **,other,2,3,2.1328125,35,3077,False
g011_closure_override,11,closure_override,closure,shuffle_matched_035,Gold,Iron,6863,17186,5231, **,other,2,3,0.21875,35,3077,False
g011_exception_override,11,exception_override,closure,shuffle_matched_035,Gold,Iron,6863,17186,17186, Iron,conflict,3,1,-0.8046875,35,3077,False
g012_closure_update,12,closure_update,closure,shuffle_matched_035,Red,Blue,4075,7640,5231, **,other,2,3,1.0703125,35,3077,False
g012_closure_override,12,closure_override,closure,shuffle_matched_035,Red,Blue,4075,7640,5231, **,other,3,1,-1.015625,35,3077,False
g012_exception_override,12,exception_override,closure,shuffle_matched_035,Red,Blue,4075,7640,5231, **,other,3,2,-0.8125,35,3077,False
g015_closure_update,15,closure_update,closure,shuffle_matched_035,East,West,5571,4589,5231, **,other,2,3,1.2265625,35,3077,False
g015_closure_override,15,closure_override,closure,shuffle_matched_035,East,West,5571,4589,5231, **,other,3,2,-1.1953125,35,3077,False
g015_exception_override,15,exception_override,closure,shuffle_matched_035,East,West,5571,4589,4589, West,conflict,3,1,-1.515625,35,3077,False
g018_closure_update,18,closure_update,closure,shuffle_matched_035,Red,Blue,4075,7640,5231, **,other,2,3,0.84375,35,3077,False
g018_closure_override,18,closure_override,closure,shuffle_matched_035,Red,Blue,4075,7640,5231, **,other,3,2,-0.890625,35,3077,False
g018_exception_override,18,exception_override,closure,shuffle_matched_035,Red,Blue,4075,7640,5231, **,other,3,2,-1.2734375,35,3077,False
g022_closure_update,22,closure_update,closure,shuffle_matched_035,Copper,Silver,38315,15934,5231, **,other,2,3,2.0234375,35,3077,False
g022_closure_override,22,closure_override,closure,shuffle_matched_035,Copper,Silver,38315,15934,38315, Copper,clean,1,3,1.3671875,35,3077,True
g022_exception_override,22,exception_override,closure,shuffle_matched_035,Copper,Silver,38315,15934,38315, Copper,clean,1,3,1.53125,35,3077,False
g026_closure_update,26,closure_update,closure,shuffle_matched_035,North,South,4612,4316,5231, **,other,3,2,-0.1796875,35,3077,False
g026_closure_override,26,closure_override,closure,shuffle_matched_035,North,South,4612,4316,5231, **,other,2,3,0.296875,35,3077,False
g026_exception_override,26,exception_override,closure,shuffle_matched_035,North,South,4612,4316,5231, **,other,3,2,-0.5546875,35,3077,False
g030_closure_update,30,closure_update,closure,shuffle_matched_035,Red,Blue,4075,7640,5231, **,other,2,3,1.0625,35,3077,False
g030_closure_override,30,closure_override,closure,shuffle_matched_035,Red,Blue,4075,7640,7640, Blue,conflict,3,1,-0.7890625,35,3077,False
g030_exception_override,30,exception_override,closure,shuffle_matched_035,Red,Blue,4075,7640,5231, **,other,2,3,0.03125,35,3077,False
g031_closure_update,31,closure_update,closure,shuffle_matched_035,Green,Yellow,6724,21730,5231, **,other,2,3,2.2421875,35,3077,False
g031_closure_override,31,closure_override,closure,shuffle_matched_035,Green,Yellow,6724,21730,5231, **,other,1,3,0.8203125,35,3077,False
g031_exception_override,31,exception_override,closure,shuffle_matched_035,Green,Yellow,6724,21730,6724, Green,clean,1,3,1.21875,35,3077,False
g033_closure_update,33,closure_update,closure,shuffle_matched_035,East,West,5571,4589,5571, East,clean,1,3,2.75,35,3077,False
g033_closure_override,33,closure_override,closure,shuffle_matched_035,East,West,5571,4589,5571, East,clean,1,3,0.5234375,35,3077,False
g033_exception_override,33,exception_override,closure,shuffle_matched_035,East,West,5571,4589,5231, **,other,2,3,0.453125,35,3077,False
g039_closure_update,39,closure_update,closure,shuffle_matched_035,East,West,5571,4589,5231, **,other,2,3,2.1875,35,3077,False
g039_closure_override,39,closure_override,closure,shuffle_matched_035,East,West,5571,4589,5231, **,other,2,3,0.59375,35,3077,False
g039_exception_override,39,exception_override,closure,shuffle_matched_035,East,West,5571,4589,5231, **,other,3,2,-0.1171875,35,3077,False
g040_closure_update,40,closure_update,closure,shuffle_matched_035,Copper,Silver,38315,15934,5231, **,other,2,3,2.03125,35,3077,False
g040_closure_override,40,closure_override,closure,shuffle_matched_035,Copper,Silver,38315,15934,38315, Copper,clean,1,3,1.65625,35,3077,True
g040_exception_override,40,exception_override,closure,shuffle_matched_035,Copper,Silver,38315,15934,38315, Copper,clean,1,5,3.125,35,3077,False
g042_closure_update,42,closure_update,closure,shuffle_matched_035,Red,Blue,4075,7640,5231, **,other,2,3,1.1640625,35,3077,False
g042_closure_override,42,closure_override,closure,shuffle_matched_035,Red,Blue,4075,7640,5231, **,other,3,1,-0.734375,35,3077,False
g042_exception_override,42,exception_override,closure,shuffle_matched_035,Red,Blue,4075,7640,5231, **,other,3,2,-0.015625,35,3077,False
g045_closure_update,45,closure_update,closure,shuffle_matched_035,East,West,5571,4589,5231, **,other,2,4,2.953125,35,3077,False
g045_closure_override,45,closure_override,closure,shuffle_matched_035,East,West,5571,4589,5231, **,other,2,3,0.78125,35,3077,False
g045_exception_override,45,exception_override,closure,shuffle_matched_035,East,West,5571,4589,5231, **,other,2,3,0.6171875,35,3077,False
g053_closure_update,53,closure_update,closure,shuffle_matched_035,Gold,Iron,6863,17186,5231, **,other,2,3,1.734375,35,3077,False
g053_closure_override,53,closure_override,closure,shuffle_matched_035,Gold,Iron,6863,17186,5231, **,other,2,3,1.3359375,35,3077,False
g053_exception_override,53,exception_override,closure,shuffle_matched_035,Gold,Iron,6863,17186,5231, **,other,2,3,0.3984375,35,3077,False
g064_closure_update,64,closure_update,closure,shuffle_matched_035,Copper,Silver,38315,15934,5231, **,other,2,3,1.6328125,35,3077,False
g064_closure_override,64,closure_override,closure,shuffle_matched_035,Copper,Silver,38315,15934,38315, Copper,clean,1,3,1.703125,35,3077,True
g064_exception_override,64,exception_override,closure,shuffle_matched_035,Copper,Silver,38315,15934,38315, Copper,clean,1,3,1.765625,35,3077,False
g067_closure_update,67,closure_update,closure,shuffle_matched_035,Green,Yellow,6724,21730,5231, **,other,2,3,2.171875,35,3077,False
g067_closure_override,67,closure_override,closure,shuffle_matched_035,Green,Yellow,6724,21730,5231, **,other,2,3,0.4921875,35,3077,False
g067_exception_override,67,exception_override,closure,shuffle_matched_035,Green,Yellow,6724,21730,5231, **,other,2,3,0.0625,35,3077,False
g068_closure_update,68,closure_update,closure,shuffle_matched_035,North,South,4612,4316,5231, **,other,2,3,0.8203125,35,3077,False
g068_closure_override,68,closure_override,closure,shuffle_matched_035,North,South,4612,4316,5231, **,other,2,3,1.2578125,35,3077,False
g068_exception_override,68,exception_override,closure,shuffle_matched_035,North,South,4612,4316,4612, North,clean,1,3,1.7578125,35,3077,False
g069_closure_update,69,closure_update,closure,shuffle_matched_035,East,West,5571,4589,5231, **,other,2,4,2.7109375,35,3077,False
g069_closure_override,69,closure_override,closure,shuffle_matched_035,East,West,5571,4589,5231, **,other,2,3,0.3125,35,3077,False
g069_exception_override,69,exception_override,closure,shuffle_matched_035,East,West,5571,4589,5231, **,other,2,3,0.5234375,35,3077,False
g073_closure_update,73,closure_update,closure,shuffle_matched_035,Green,Yellow,6724,21730,5231, **,other,2,3,1.5703125,35,3077,False
g073_closure_override,73,closure_override,closure,shuffle_matched_035,Green,Yellow,6724,21730,5231, **,other,2,3,0.1796875,35,3077,False
g073_exception_override,73,exception_override,closure,shuffle_matched_035,Green,Yellow,6724,21730,5231, **,other,3,2,-0.4140625,35,3077,False
g077_closure_update,77,closure_update,closure,shuffle_matched_035,Gold,Iron,6863,17186,5231, **,other,2,3,2.1015625,35,3077,False
g077_closure_override,77,closure_override,closure,shuffle_matched_035,Gold,Iron,6863,17186,5231, **,other,2,3,0.5625,35,3077,False
g077_exception_override,77,exception_override,closure,shuffle_matched_035,Gold,Iron,6863,17186,5231, **,other,2,3,0.1328125,35,3077,False
g079_closure_update,79,closure_update,closure,shuffle_matched_035,Green,Yellow,6724,21730,5231, **,other,2,3,1.3984375,35,3077,False
g079_closure_override,79,closure_override,closure,shuffle_matched_035,Green,Yellow,6724,21730,21730, Yellow,conflict,3,1,-0.0390625,35,3077,False
g079_exception_override,79,exception_override,closure,shuffle_matched_035,Green,Yellow,6724,21730,6724, Green,clean,1,3,0.6015625,35,3077,False
g080_closure_update,80,closure_update,closure,shuffle_matched_035,North,South,4612,4316,5231, **,other,2,3,0.203125,35,3077,False
g080_closure_override,80,closure_override,closure,shuffle_matched_035,North,South,4612,4316,4612, North,clean,1,3,1.0703125,35,3077,True
g080_exception_override,80,exception_override,closure,shuffle_matched_035,North,South,4612,4316,4612, North,clean,1,3,1.3203125,35,3077,True
g085_closure_update,85,closure_update,closure,shuffle_matched_035,Green,Yellow,6724,21730,5231, **,other,2,3,1.7421875,35,3077,False
g085_closure_override,85,closure_override,closure,shuffle_matched_035,Green,Yellow,6724,21730,5231, **,other,1,3,0.8046875,35,3077,False
g085_exception_override,85,exception_override,closure,shuffle_matched_035,Green,Yellow,6724,21730,5231, **,other,2,3,0.5546875,35,3077,False
g088_closure_update,88,closure_update,closure,shuffle_matched_035,Copper,Silver,38315,15934,5231, **,other,2,3,2.8046875,35,3077,False
g088_closure_override,88,closure_override,closure,shuffle_matched_035,Copper,Silver,38315,15934,38315, Copper,clean,1,3,1.8515625,35,3077,True
g088_exception_override,88,exception_override,closure,shuffle_matched_035,Copper,Silver,38315,15934,38315, Copper,clean,1,3,1.6953125,35,3077,False
g094_closure_update,94,closure_update,closure,shuffle_matched_035,Copper,Silver,38315,15934,5231, **,other,2,4,3.0703125,35,3077,False
g094_closure_override,94,closure_override,closure,shuffle_matched_035,Copper,Silver,38315,15934,38315, Copper,clean,1,3,1.6171875,35,3077,True
g094_exception_override,94,exception_override,closure,shuffle_matched_035,Copper,Silver,38315,15934,5231, **,other,2,3,1.421875,35,3077,False
g000_closure_update,0,closure_update,closure,shuffle_matched_036,Red,Blue,4075,7640,5231, **,other,2,3,0.9453125,36,3078,False
g000_closure_override,0,closure_override,closure,shuffle_matched_036,Red,Blue,4075,7640,5231, **,other,3,2,-1.1015625,36,3078,False
g000_exception_override,0,exception_override,closure,shuffle_matched_036,Red,Blue,4075,7640,5231, **,other,3,2,-0.5703125,36,3078,False
g004_closure_update,4,closure_update,closure,shuffle_matched_036,Copper,Silver,38315,15934,5231, **,other,2,3,2.4765625,36,3078,False
g004_closure_override,4,closure_override,closure,shuffle_matched_036,Copper,Silver,38315,15934,38315, Copper,clean,1,3,2.1640625,36,3078,False
g004_exception_override,4,exception_override,closure,shuffle_matched_036,Copper,Silver,38315,15934,5231, **,other,2,3,0.7421875,36,3078,False
g009_closure_update,9,closure_update,closure,shuffle_matched_036,East,West,5571,4589,5231, **,other,2,3,2.875,36,3078,False
g009_closure_override,9,closure_override,closure,shuffle_matched_036,East,West,5571,4589,5231, **,other,2,3,0.140625,36,3078,False
g009_exception_override,9,exception_override,closure,shuffle_matched_036,East,West,5571,4589,5231, **,other,2,3,0.03125,36,3078,False
g010_closure_update,10,closure_update,closure,shuffle_matched_036,Copper,Silver,38315,15934,5231, **,other,2,4,3.296875,36,3078,False
g010_closure_override,10,closure_override,closure,shuffle_matched_036,Copper,Silver,38315,15934,38315, Copper,clean,1,3,1.8359375,36,3078,False
g010_exception_override,10,exception_override,closure,shuffle_matched_036,Copper,Silver,38315,15934,5231, **,other,2,3,0.6875,36,3078,False
g011_closure_update,11,closure_update,closure,shuffle_matched_036,Gold,Iron,6863,17186,5231, **,other,2,3,1.484375,36,3078,False
g011_closure_override,11,closure_override,closure,shuffle_matched_036,Gold,Iron,6863,17186,5231, **,other,2,3,0.125,36,3078,False
g011_exception_override,11,exception_override,closure,shuffle_matched_036,Gold,Iron,6863,17186,5231, **,other,3,2,-1.1484375,36,3078,False
g012_closure_update,12,closure_update,closure,shuffle_matched_036,Red,Blue,4075,7640,5231, **,other,2,3,1.0703125,36,3078,False
g012_closure_override,12,closure_override,closure,shuffle_matched_036,Red,Blue,4075,7640,5231, **,other,3,2,-0.8828125,36,3078,False
g012_exception_override,12,exception_override,closure,shuffle_matched_036,Red,Blue,4075,7640,5231, **,other,3,2,-0.9609375,36,3078,False
g015_closure_update,15,closure_update,closure,shuffle_matched_036,East,West,5571,4589,5231, **,other,2,3,1.2265625,36,3078,False
g015_closure_override,15,closure_override,closure,shuffle_matched_036,East,West,5571,4589,4589, West,conflict,3,1,-1.3359375,36,3078,False
g015_exception_override,15,exception_override,closure,shuffle_matched_036,East,West,5571,4589,5231, **,other,3,2,-1.375,36,3078,False
g018_closure_update,18,closure_update,closure,shuffle_matched_036,Red,Blue,4075,7640,5231, **,other,2,3,0.84375,36,3078,False
g018_closure_override,18,closure_override,closure,shuffle_matched_036,Red,Blue,4075,7640,7640, Blue,conflict,3,1,-1.078125,36,3078,False
g018_exception_override,18,exception_override,closure,shuffle_matched_036,Red,Blue,4075,7640,5231, **,other,3,2,-0.453125,36,3078,False
g022_closure_update,22,closure_update,closure,shuffle_matched_036,Copper,Silver,38315,15934,5231, **,other,2,3,2.0234375,36,3078,False
g022_closure_override,22,closure_override,closure,shuffle_matched_036,Copper,Silver,38315,15934,38315, Copper,clean,1,3,0.953125,36,3078,True
g022_exception_override,22,exception_override,closure,shuffle_matched_036,Copper,Silver,38315,15934,5231, **,other,2,3,0.3359375,36,3078,False
g026_closure_update,26,closure_update,closure,shuffle_matched_036,North,South,4612,4316,5231, **,other,3,2,-0.1796875,36,3078,False
g026_closure_override,26,closure_override,closure,shuffle_matched_036,North,South,4612,4316,5231, **,other,2,3,0.375,36,3078,False
g026_exception_override,26,exception_override,closure,shuffle_matched_036,North,South,4612,4316,5231, **,other,2,3,0.6484375,36,3078,False
g030_closure_update,30,closure_update,closure,shuffle_matched_036,Red,Blue,4075,7640,5231, **,other,2,3,1.0625,36,3078,False
g030_closure_override,30,closure_override,closure,shuffle_matched_036,Red,Blue,4075,7640,7640, Blue,conflict,3,1,-0.7890625,36,3078,False
g030_exception_override,30,exception_override,closure,shuffle_matched_036,Red,Blue,4075,7640,5231, **,other,2,3,0.03125,36,3078,False
g031_closure_update,31,closure_update,closure,shuffle_matched_036,Green,Yellow,6724,21730,5231, **,other,2,3,2.2421875,36,3078,False
g031_closure_override,31,closure_override,closure,shuffle_matched_036,Green,Yellow,6724,21730,5231, **,other,1,3,0.8359375,36,3078,False
g031_exception_override,31,exception_override,closure,shuffle_matched_036,Green,Yellow,6724,21730,5231, **,other,2,3,0.984375,36,3078,False
g033_closure_update,33,closure_update,closure,shuffle_matched_036,East,West,5571,4589,5571, East,clean,1,3,2.75,36,3078,False
g033_closure_override,33,closure_override,closure,shuffle_matched_036,East,West,5571,4589,5571, East,clean,1,3,0.84375,36,3078,False
g033_exception_override,33,exception_override,closure,shuffle_matched_036,East,West,5571,4589,5231, **,other,2,3,0.6640625,36,3078,False
g039_closure_update,39,closure_update,closure,shuffle_matched_036,East,West,5571,4589,5231, **,other,2,3,2.1875,36,3078,False
g039_closure_override,39,closure_override,closure,shuffle_matched_036,East,West,5571,4589,5571, East,clean,1,3,0.3125,36,3078,True
g039_exception_override,39,exception_override,closure,shuffle_matched_036,East,West,5571,4589,5231, **,other,3,2,-0.0859375,36,3078,False
g040_closure_update,40,closure_update,closure,shuffle_matched_036,Copper,Silver,38315,15934,5231, **,other,2,3,2.03125,36,3078,False
g040_closure_override,40,closure_override,closure,shuffle_matched_036,Copper,Silver,38315,15934,38315, Copper,clean,1,3,1.609375,36,3078,True
g040_exception_override,40,exception_override,closure,shuffle_matched_036,Copper,Silver,38315,15934,38315, Copper,clean,1,3,2.375,36,3078,False
g042_closure_update,42,closure_update,closure,shuffle_matched_036,Red,Blue,4075,7640,5231, **,other,2,3,1.1640625,36,3078,False
g042_closure_override,42,closure_override,closure,shuffle_matched_036,Red,Blue,4075,7640,5231, **,other,3,1,-0.75,36,3078,False
g042_exception_override,42,exception_override,closure,shuffle_matched_036,Red,Blue,4075,7640,5231, **,other,3,2,-0.25,36,3078,False
g045_closure_update,45,closure_update,closure,shuffle_matched_036,East,West,5571,4589,5231, **,other,2,4,2.953125,36,3078,False
g045_closure_override,45,closure_override,closure,shuffle_matched_036,East,West,5571,4589,5231, **,other,2,3,0.765625,36,3078,False
g045_exception_override,45,exception_override,closure,shuffle_matched_036,East,West,5571,4589,5231, **,other,2,3,0.5859375,36,3078,False
g053_closure_update,53,closure_update,closure,shuffle_matched_036,Gold,Iron,6863,17186,5231, **,other,2,3,1.734375,36,3078,False
g053_closure_override,53,closure_override,closure,shuffle_matched_036,Gold,Iron,6863,17186,5231, **,other,2,3,1.3359375,36,3078,False
g053_exception_override,53,exception_override,closure,shuffle_matched_036,Gold,Iron,6863,17186,5231, **,other,2,3,1.109375,36,3078,False
g064_closure_update,64,closure_update,closure,shuffle_matched_036,Copper,Silver,38315,15934,5231, **,other,2,3,1.6328125,36,3078,False
g064_closure_override,64,closure_override,closure,shuffle_matched_036,Copper,Silver,38315,15934,38315, Copper,clean,1,3,0.9765625,36,3078,True
g064_exception_override,64,exception_override,closure,shuffle_matched_036,Copper,Silver,38315,15934,38315, Copper,clean,1,3,2.3828125,36,3078,False
g067_closure_update,67,closure_update,closure,shuffle_matched_036,Green,Yellow,6724,21730,5231, **,other,2,3,2.1796875,36,3078,False
g067_closure_override,67,closure_override,closure,shuffle_matched_036,Green,Yellow,6724,21730,6724, Green,clean,1,3,0.78125,36,3078,False
g067_exception_override,67,exception_override,closure,shuffle_matched_036,Green,Yellow,6724,21730,6724, Green,clean,1,3,1.25,36,3078,False
g068_closure_update,68,closure_update,closure,shuffle_matched_036,North,South,4612,4316,5231, **,other,2,3,0.8203125,36,3078,False
g068_closure_override,68,closure_override,closure,shuffle_matched_036,North,South,4612,4316,4612, North,clean,1,3,1.3203125,36,3078,True
g068_exception_override,68,exception_override,closure,shuffle_matched_036,North,South,4612,4316,5231, **,other,3,2,-0.0703125,36,3078,False
g069_closure_update,69,closure_update,closure,shuffle_matched_036,East,West,5571,4589,5231, **,other,2,4,2.7109375,36,3078,False
g069_closure_override,69,closure_override,closure,shuffle_matched_036,East,West,5571,4589,5231, **,other,2,3,0.71875,36,3078,False
g069_exception_override,69,exception_override,closure,shuffle_matched_036,East,West,5571,4589,5231, **,other,2,3,0.46875,36,3078,False
g073_closure_update,73,closure_update,closure,shuffle_matched_036,Green,Yellow,6724,21730,5231, **,other,2,3,1.4765625,36,3078,False
g073_closure_override,73,closure_override,closure,shuffle_matched_036,Green,Yellow,6724,21730,5231, **,other,2,3,0.21875,36,3078,False
g073_exception_override,73,exception_override,closure,shuffle_matched_036,Green,Yellow,6724,21730,5231, **,other,2,3,0.328125,36,3078,False
g077_closure_update,77,closure_update,closure,shuffle_matched_036,Gold,Iron,6863,17186,5231, **,other,2,3,2.1015625,36,3078,False
g077_closure_override,77,closure_override,closure,shuffle_matched_036,Gold,Iron,6863,17186,5231, **,other,2,3,0.71875,36,3078,False
g077_exception_override,77,exception_override,closure,shuffle_matched_036,Gold,Iron,6863,17186,5231, **,other,2,3,0.6484375,36,3078,False
g079_closure_update,79,closure_update,closure,shuffle_matched_036,Green,Yellow,6724,21730,5231, **,other,2,3,1.3984375,36,3078,False
g079_closure_override,79,closure_override,closure,shuffle_matched_036,Green,Yellow,6724,21730,5231, **,other,2,3,0.0390625,36,3078,False
g079_exception_override,79,exception_override,closure,shuffle_matched_036,Green,Yellow,6724,21730,6724, Green,clean,1,3,0.6015625,36,3078,False
g080_closure_update,80,closure_update,closure,shuffle_matched_036,North,South,4612,4316,5231, **,other,2,3,0.203125,36,3078,False
g080_closure_override,80,closure_override,closure,shuffle_matched_036,North,South,4612,4316,4612, North,clean,1,3,0.9453125,36,3078,True
g080_exception_override,80,exception_override,closure,shuffle_matched_036,North,South,4612,4316,4612, North,clean,1,3,1.5078125,36,3078,True
g085_closure_update,85,closure_update,closure,shuffle_matched_036,Green,Yellow,6724,21730,5231, **,other,2,3,1.75,36,3078,False
g085_closure_override,85,closure_override,closure,shuffle_matched_036,Green,Yellow,6724,21730,6724, Green,clean,1,3,1.0625,36,3078,True
g085_exception_override,85,exception_override,closure,shuffle_matched_036,Green,Yellow,6724,21730,5231, **,other,2,3,0.5390625,36,3078,False
g088_closure_update,88,closure_update,closure,shuffle_matched_036,Copper,Silver,38315,15934,5231, **,other,2,3,2.8046875,36,3078,False
g088_closure_override,88,closure_override,closure,shuffle_matched_036,Copper,Silver,38315,15934,38315, Copper,clean,1,3,1.9140625,36,3078,True
g088_exception_override,88,exception_override,closure,shuffle_matched_036,Copper,Silver,38315,15934,38315, Copper,clean,1,3,1.25,36,3078,False
g094_closure_update,94,closure_update,closure,shuffle_matched_036,Copper,Silver,38315,15934,5231, **,other,2,4,3.0703125,36,3078,False
g094_closure_override,94,closure_override,closure,shuffle_matched_036,Copper,Silver,38315,15934,5231, **,other,2,3,0.609375,36,3078,False
g094_exception_override,94,exception_override,closure,shuffle_matched_036,Copper,Silver,38315,15934,5231, **,other,2,3,0.5,36,3078,False
g000_closure_update,0,closure_update,closure,shuffle_matched_037,Red,Blue,4075,7640,5231, **,other,2,3,0.953125,37,3079,False
g000_closure_override,0,closure_override,closure,shuffle_matched_037,Red,Blue,4075,7640,5231, **,other,3,2,-1.1015625,37,3079,False
g000_exception_override,0,exception_override,closure,shuffle_matched_037,Red,Blue,4075,7640,5231, **,other,3,2,-0.625,37,3079,False
g004_closure_update,4,closure_update,closure,shuffle_matched_037,Copper,Silver,38315,15934,5231, **,other,2,3,2.4765625,37,3079,False
g004_closure_override,4,closure_override,closure,shuffle_matched_037,Copper,Silver,38315,15934,38315, Copper,clean,1,3,2.0078125,37,3079,False
g004_exception_override,4,exception_override,closure,shuffle_matched_037,Copper,Silver,38315,15934,5231, **,other,2,3,0.7421875,37,3079,False
g009_closure_update,9,closure_update,closure,shuffle_matched_037,East,West,5571,4589,5231, **,other,2,3,2.875,37,3079,False
g009_closure_override,9,closure_override,closure,shuffle_matched_037,East,West,5571,4589,5231, **,other,2,3,0.140625,37,3079,False
g009_exception_override,9,exception_override,closure,shuffle_matched_037,East,West,5571,4589,5231, **,other,2,3,0.03125,37,3079,False
g010_closure_update,10,closure_update,closure,shuffle_matched_037,Copper,Silver,38315,15934,5231, **,other,2,4,3.296875,37,3079,False
g010_closure_override,10,closure_override,closure,shuffle_matched_037,Copper,Silver,38315,15934,38315, Copper,clean,1,3,1.5234375,37,3079,False
g010_exception_override,10,exception_override,closure,shuffle_matched_037,Copper,Silver,38315,15934,5231, **,other,2,3,0.6875,37,3079,False
g011_closure_update,11,closure_update,closure,shuffle_matched_037,Gold,Iron,6863,17186,5231, **,other,2,3,2.1328125,37,3079,False
g011_closure_override,11,closure_override,closure,shuffle_matched_037,Gold,Iron,6863,17186,5231, **,other,2,3,0.21875,37,3079,False
g011_exception_override,11,exception_override,closure,shuffle_matched_037,Gold,Iron,6863,17186,17186, Iron,conflict,3,1,-0.8359375,37,3079,False
