prompt_index,cross_half_identity_advantage,quarter_identity_advantage,cross_half_self_cosine,lag1_cosine,lag2_cosine,task,model,init_seed
82,-0.017760977149009705,-0.0095357745885849,-0.24676227569580078,-0.01798594556748867,-0.024601686745882034,arithmetic_addition,gemma,1801
83,-0.010839074850082397,-0.009822003543376923,-0.2455131709575653,-0.020123235881328583,-0.02381308004260063,arithmetic_addition,gemma,1801
84,-0.010785982012748718,-0.003422953188419342,-0.2351285219192505,-0.020490650087594986,-0.02434556558728218,arithmetic_addition,gemma,1801
85,-0.00422552227973938,-0.00217563658952713,-0.23779284954071045,-0.01742827706038952,-0.025678858160972595,arithmetic_addition,gemma,1801
86,-0.016144171357154846,-0.011394515633583069,-0.24426797032356262,-0.01661713421344757,-0.025849109515547752,arithmetic_addition,gemma,1801
87,-0.004778474569320679,0.001289471983909607,-0.24108082056045532,-0.0175474900752306,-0.02402619458734989,arithmetic_addition,gemma,1801
88,-0.013292774558067322,-0.004724659025669098,-0.2440636157989502,-0.016287708654999733,-0.0259187463670969,arithmetic_addition,gemma,1801
89,-0.0057381391525268555,-0.006291985511779785,-0.24308587610721588,-0.019292449578642845,-0.024857761338353157,arithmetic_addition,gemma,1801
90,-0.0157192200422287,-0.006566166877746582,-0.23948732018470764,-0.01971461810171604,-0.023319177329540253,arithmetic_addition,gemma,1801
91,-0.006891340017318726,-0.0026680901646614075,-0.23878805339336395,-0.017989762127399445,-0.026152897626161575,arithmetic_addition,gemma,1801
92,-0.02130940556526184,-0.013199768960475922,-0.24909108877182007,-0.0188067015260458,-0.024785438552498817,arithmetic_addition,gemma,1801
93,-0.010405361652374268,-0.0011450275778770447,-0.24503681063652039,-0.018707262352108955,-0.02282208949327469,arithmetic_addition,gemma,1801
94,-0.018411099910736084,-0.009695939719676971,-0.25061529874801636,-0.017364690080285072,-0.025511955842375755,arithmetic_addition,gemma,1801
95,-0.010316908359527588,-0.010101981461048126,-0.2478514462709427,-0.01968763954937458,-0.024213964119553566,arithmetic_addition,gemma,1801
0,-0.1136060506105423,-0.04113145172595978,-0.23647311329841614,-0.02207353711128235,-0.020455580204725266,arc_challenge,gemma,1801
1,-0.10949277132749557,-0.05383910983800888,-0.21518465876579285,-0.022789908573031425,-0.02162071317434311,arc_challenge,gemma,1801
2,-0.13163769245147705,-0.027391143143177032,-0.2408309429883957,-0.021011589094996452,-0.03119945526123047,arc_challenge,gemma,1801
3,-0.11150065809488297,-0.044617753475904465,-0.221374973654747,-0.017527876421809196,-0.023470979183912277,arc_challenge,gemma,1801
4,-0.12135010957717896,-0.0411919429898262,-0.21832580864429474,-0.021929919719696045,-0.025539668276906013,arc_challenge,gemma,1801
5,-0.08026623725891113,-0.01637904718518257,-0.20329175889492035,-0.017122292891144753,-0.02356320433318615,arc_challenge,gemma,1801
6,-0.09546937048435211,-0.028901278972625732,-0.227480947971344,-0.0219967532902956,-0.02283087559044361,arc_challenge,gemma,1801
7,-0.09394840896129608,-0.022250350564718246,-0.22826574742794037,-0.019433122128248215,-0.02473743073642254,arc_challenge,gemma,1801
8,-0.10097020864486694,-0.05827964097261429,-0.21343731880187988,-0.014903233386576176,-0.02728237770497799,arc_challenge,gemma,1801
9,-0.09032051265239716,-0.007769294083118439,-0.21289436519145966,-0.024040773510932922,-0.025022419169545174,arc_challenge,gemma,1801
10,-0.10652068257331848,-0.055974751710891724,-0.21680325269699097,-0.012799173593521118,-0.022108424454927444,arc_challenge,gemma,1801
11,-0.1272841840982437,-0.04092849791049957,-0.2451271116733551,-0.02110987901687622,-0.023965656757354736,arc_challenge,gemma,1801
12,-0.11325390636920929,-0.046789854764938354,-0.21474343538284302,-0.021879853680729866,-0.01748061552643776,arc_challenge,gemma,1801
13,-0.11154738813638687,-0.052935291081666946,-0.21804001927375793,-0.02185893803834915,-0.025761248543858528,arc_challenge,gemma,1801
14,-0.11751507967710495,-0.041737478226423264,-0.23462454974651337,-0.02754058502614498,-0.02153276465833187,arc_challenge,gemma,1801
15,-0.13192015886306763,-0.06122229993343353,-0.2342321127653122,-0.025273649021983147,-0.014719531871378422,arc_challenge,gemma,1801
16,-0.1127002090215683,-0.03791432082653046,-0.21814964711666107,-0.017995452508330345,-0.029647111892700195,arc_challenge,gemma,1801
17,-0.10428543388843536,-0.04573383927345276,-0.22483207285404205,-0.012894752435386181,-0.02321551740169525,arc_challenge,gemma,1801
18,-0.11151730269193649,-0.060163140296936035,-0.22528639435768127,-0.021944552659988403,-0.026819240301847458,arc_challenge,gemma,1801
19,-0.11030471324920654,-0.03728687763214111,-0.23287251591682434,-0.02387346886098385,-0.022515742108225822,arc_challenge,gemma,1801
20,-0.10671298950910568,-0.044805269688367844,-0.2237120270729065,-0.01721937395632267,-0.019744934514164925,arc_challenge,gemma,1801
21,-0.11144013702869415,-0.02306763082742691,-0.22359180450439453,-0.018612442538142204,-0.02036343701183796,arc_challenge,gemma,1801
22,-0.11829803138971329,-0.04814087972044945,-0.22304773330688477,-0.015962928533554077,-0.03230889514088631,arc_challenge,gemma,1801
23,-0.09283600747585297,-0.03534489870071411,-0.2189416140317917,-0.018397865816950798,-0.021673619747161865,arc_challenge,gemma,1801
24,-0.10270512104034424,-0.05718856304883957,-0.20511798560619354,-0.024153215810656548,-0.02317672409117222,arc_challenge,gemma,1801
25,-0.1221608817577362,-0.039115630090236664,-0.23288443684577942,-0.018540045246481895,-0.024848738685250282,arc_challenge,gemma,1801
26,-0.10432484745979309,-0.033973127603530884,-0.22950871288776398,-0.023999055847525597,-0.02518524043262005,arc_challenge,gemma,1801
27,-0.12061572819948196,-0.030167076736688614,-0.21952487528324127,-0.018746627494692802,-0.02557147666811943,arc_challenge,gemma,1801
28,-0.1025252640247345,-0.040193233639001846,-0.2210811972618103,-0.022903306409716606,-0.023771369829773903,arc_challenge,gemma,1801
29,-0.09414562582969666,-0.03239641711115837,-0.2226305902004242,-0.021015027537941933,-0.027108943089842796,arc_challenge,gemma,1801
30,-0.1469603329896927,-0.0694868415594101,-0.25489541888237,-0.021246494725346565,-0.021743129938840866,arc_challenge,gemma,1801
31,-0.091985322535038,-0.04149938002228737,-0.2015242576599121,-0.013556327670812607,-0.017616190016269684,arc_challenge,gemma,1801
32,-0.10473617166280746,-0.03921625018119812,-0.2095593512058258,-0.018318094313144684,-0.02551911771297455,arc_challenge,gemma,1801
33,-0.12798722088336945,-0.0726124495267868,-0.21196123957633972,-0.019194820895791054,-0.025217663496732712,arc_challenge,gemma,1801
34,-0.09092266112565994,-0.039314523339271545,-0.20705874264240265,-0.02491915225982666,-0.0244296845048666,arc_challenge,gemma,1801
35,-0.10776463150978088,-0.057574741542339325,-0.23368439078330994,-0.015850819647312164,-0.019487613812088966,arc_challenge,gemma,1801
36,-0.10615947842597961,-0.08326253294944763,-0.2340102195739746,-0.019892359152436256,-0.02830454334616661,arc_challenge,gemma,1801
37,-0.09945517778396606,-0.04573125019669533,-0.2275821566581726,-0.021260054782032967,-0.024640923365950584,arc_challenge,gemma,1801
38,-0.10251812636852264,-0.049488916993141174,-0.21263203024864197,-0.02163744531571865,-0.02525598369538784,arc_challenge,gemma,1801
39,-0.11356804519891739,-0.03483572602272034,-0.19552218914031982,-0.020726293325424194,-0.024274395778775215,arc_challenge,gemma,1801
40,-0.0926453098654747,-0.030065953731536865,-0.21377162635326385,-0.022586913779377937,-0.02041197381913662,arc_challenge,gemma,1801
41,-0.09832821041345596,-0.03522908315062523,-0.21639728546142578,-0.019588017836213112,-0.029112830758094788,arc_challenge,gemma,1801
42,-0.11589206755161285,-0.04173688217997551,-0.20982523262500763,-0.023056456819176674,-0.021687885746359825,arc_challenge,gemma,1801
43,-0.0852951854467392,-0.03033583238720894,-0.20550751686096191,-0.012264948338270187,-0.022835373878479004,arc_challenge,gemma,1801
44,-0.10442601144313812,-0.039680879563093185,-0.2315531075000763,-0.018441712483763695,-0.027895808219909668,arc_challenge,gemma,1801
45,-0.11406433582305908,-0.04623069614171982,-0.2212979644536972,-0.028569169342517853,-0.029881920665502548,arc_challenge,gemma,1801
46,-0.08055105805397034,-0.01865583285689354,-0.2120988965034485,-0.016035448759794235,-0.02173132449388504,arc_challenge,gemma,1801
47,-0.11151960492134094,-0.032775744795799255,-0.2129000872373581,-0.025462059304118156,-0.027705786749720573,arc_challenge,gemma,1801
48,-0.10332908481359482,-0.04920949041843414,-0.22388386726379395,-0.020396290346980095,-0.020829807966947556,arc_challenge,gemma,1801
49,-0.08275940269231796,-0.05795816332101822,-0.1961984932422638,-0.022850582376122475,-0.021180978044867516,arc_challenge,gemma,1801
50,-0.11575198918581009,-0.04114173352718353,-0.21192827820777893,-0.018808675929903984,-0.019013678655028343,arc_challenge,gemma,1801
51,-0.10417802631855011,-0.031805917620658875,-0.22365310788154602,-0.020734714344143867,-0.027918338775634766,arc_challenge,gemma,1801
52,-0.11289645731449127,-0.04556366801261902,-0.24080629646778107,-0.01299877930432558,-0.027853136882185936,arc_challenge,gemma,1801
53,-0.0880342349410057,-0.03656797111034393,-0.21026566624641418,-0.019743597134947777,-0.01949087716639042,arc_challenge,gemma,1801
54,-0.10863115638494492,-0.03650043159723282,-0.23138225078582764,-0.021593980491161346,-0.029517648741602898,arc_challenge,gemma,1801
55,-0.09196529537439346,-0.045758798718452454,-0.21526771783828735,-0.023639017716050148,-0.02610992081463337,arc_challenge,gemma,1801
56,-0.09725891053676605,-0.02063918113708496,-0.2244161069393158,-0.024913012981414795,-0.024792226031422615,arc_challenge,gemma,1801
57,-0.101764976978302,-0.04878263548016548,-0.22286872565746307,-0.015303528867661953,-0.023808220401406288,arc_challenge,gemma,1801
58,-0.09563370048999786,-0.040562961250543594,-0.21317371726036072,-0.01669696904718876,-0.027230599895119667,arc_challenge,gemma,1801
59,-0.12151163816452026,-0.0457976795732975,-0.23136045038700104,-0.02107059396803379,-0.016729464754462242,arc_challenge,gemma,1801
60,-0.09702280163764954,-0.03921107202768326,-0.2318795621395111,-0.011110339313745499,-0.028517194092273712,arc_challenge,gemma,1801
61,-0.12458444386720657,-0.05599375441670418,-0.24238541722297668,-0.01915433071553707,-0.025598062202334404,arc_challenge,gemma,1801
62,-0.10687153786420822,-0.05237125977873802,-0.2056356966495514,-0.019819460809230804,-0.024625107645988464,arc_challenge,gemma,1801
63,-0.08785399794578552,-0.009136222302913666,-0.21219903230667114,-0.022489963099360466,-0.022972337901592255,arc_challenge,gemma,1801
64,-0.08072459697723389,-0.029450751841068268,-0.2087046056985855,-0.023852333426475525,-0.028788698837161064,arc_challenge,gemma,1801
65,-0.10382787138223648,-0.026591751724481583,-0.2126627266407013,-0.01767074316740036,-0.027624690905213356,arc_challenge,gemma,1801
66,-0.09866508841514587,-0.0414997898042202,-0.2257382571697235,-0.018398141488432884,-0.022083323448896408,arc_challenge,gemma,1801
67,-0.08937837183475494,-0.05147232487797737,-0.22680576145648956,-0.02056192420423031,-0.02234991267323494,arc_challenge,gemma,1801
68,-0.1055208370089531,-0.05034203454852104,-0.2195931077003479,-0.017640886828303337,-0.020383195951581,arc_challenge,gemma,1801
69,-0.10453741252422333,-0.045438047498464584,-0.20594975352287292,-0.021373635157942772,-0.025371447205543518,arc_challenge,gemma,1801
70,-0.11252839863300323,-0.04512292891740799,-0.2262028604745865,-0.019434738904237747,-0.03230487182736397,arc_challenge,gemma,1801
71,-0.11446105688810349,-0.03339669108390808,-0.2337624430656433,-0.010167126543819904,-0.02502353861927986,arc_challenge,gemma,1801
72,-0.11562900990247726,-0.04602114111185074,-0.22247588634490967,-0.01690678857266903,-0.02253454178571701,arc_challenge,gemma,1801
73,-0.08416403830051422,-0.03323440998792648,-0.22664129734039307,-0.023067906498908997,-0.02091248705983162,arc_challenge,gemma,1801
74,-0.11311312764883041,-0.04908449947834015,-0.22859756648540497,-0.0219025406986475,-0.02578350529074669,arc_challenge,gemma,1801
75,-0.10497494041919708,-0.024126563221216202,-0.22568589448928833,-0.016908342018723488,-0.02217661216855049,arc_challenge,gemma,1801
76,-0.07905235886573792,-0.023078683763742447,-0.20348091423511505,-0.020221970975399017,-0.024022895842790604,arc_challenge,gemma,1801
77,-0.1170615404844284,-0.0377955287694931,-0.22171556949615479,-0.018389014527201653,-0.023851890116930008,arc_challenge,gemma,1801
78,-0.12451796978712082,-0.04965730756521225,-0.20954927802085876,-0.026852359995245934,-0.02486344985663891,arc_challenge,gemma,1801
79,-0.10383833199739456,-0.02708406373858452,-0.22786879539489746,-0.020097244530916214,-0.025684881955385208,arc_challenge,gemma,1801
80,-0.11540982872247696,-0.040598344057798386,-0.22712500393390656,-0.02586902678012848,-0.0245689507573843,arc_challenge,gemma,1801
81,-0.09789378941059113,-0.03986909240484238,-0.21284988522529602,-0.01939292438328266,-0.029564471915364265,arc_challenge,gemma,1801
82,-0.12154917418956757,-0.04334627836942673,-0.21504485607147217,-0.020400958135724068,-0.024318695068359375,arc_challenge,gemma,1801
83,-0.11016187071800232,-0.03897121548652649,-0.23098987340927124,-0.02418210357427597,-0.025306813418865204,arc_challenge,gemma,1801
84,-0.10767790675163269,-0.0656999796628952,-0.2392715960741043,-0.016376635059714317,-0.023816438391804695,arc_challenge,gemma,1801
85,-0.10298993438482285,-0.05848753824830055,-0.20918405055999756,-0.019411062821745872,-0.02264959178864956,arc_challenge,gemma,1801
86,-0.1180637925863266,-0.03556409105658531,-0.2145152986049652,-0.020685425028204918,-0.024245645850896835,arc_challenge,gemma,1801
87,-0.09237483143806458,-0.024559449404478073,-0.2121771275997162,-0.019128097221255302,-0.028810720890760422,arc_challenge,gemma,1801
88,-0.11324355006217957,-0.0324862003326416,-0.2048347145318985,-0.022508537396788597,-0.0305185467004776,arc_challenge,gemma,1801
89,-0.11656322330236435,-0.06205287575721741,-0.21380376815795898,-0.023987315595149994,-0.02893531136214733,arc_challenge,gemma,1801
90,-0.10032457858324051,-0.04859627038240433,-0.2080138623714447,-0.016590986400842667,-0.022640585899353027,arc_challenge,gemma,1801
91,-0.1044105514883995,-0.0840170755982399,-0.22748318314552307,-0.01733468286693096,-0.031156077980995178,arc_challenge,gemma,1801
92,-0.10322599112987518,-0.04753706604242325,-0.23346324265003204,-0.022847680374979973,-0.018875060603022575,arc_challenge,gemma,1801
93,-0.11495772749185562,-0.046719398349523544,-0.22914279997348785,-0.020090242847800255,-0.01924165152013302,arc_challenge,gemma,1801
94,-0.11278663575649261,-0.02410796657204628,-0.2271927297115326,-0.027410060167312622,-0.023210374638438225,arc_challenge,gemma,1801
95,-0.09216213971376419,-0.016755826771259308,-0.20074032247066498,-0.02069493941962719,-0.014416015706956387,arc_challenge,gemma,1801
0,-0.009670302271842957,0.0014704465866088867,-0.2072112262248993,-0.02866201102733612,-0.02035878598690033,lexical_category,gemma,1802
1,-0.024302944540977478,-0.012608297169208527,-0.2043488621711731,-0.030400119721889496,-0.019033044576644897,lexical_category,gemma,1802
2,-0.00681932270526886,-0.0024932026863098145,-0.20910033583641052,-0.029548591002821922,-0.013702296651899815,lexical_category,gemma,1802
3,-0.01955956220626831,-0.015822462737560272,-0.23099106550216675,-0.03082868456840515,-0.017099250108003616,lexical_category,gemma,1802
4,-0.007803887128829956,-0.008272357285022736,-0.21342824399471283,-0.02634291537106037,-0.016153763979673386,lexical_category,gemma,1802
5,-0.010367050766944885,-0.0013251453638076782,-0.21172723174095154,-0.030795395374298096,-0.018208984285593033,lexical_category,gemma,1802
6,-0.012229666113853455,-0.000835418701171875,-0.21217963099479675,-0.027890527620911598,-0.021988045424222946,lexical_category,gemma,1802
7,-0.02113129198551178,-0.007803425192832947,-0.2050936222076416,-0.0299846138805151,-0.019848288968205452,lexical_category,gemma,1802
8,-0.010194897651672363,0.0018436983227729797,-0.2138802409172058,-0.02839028835296631,-0.015780193731188774,lexical_category,gemma,1802
9,-0.022816330194473267,-0.014356359839439392,-0.23238416016101837,-0.030324386432766914,-0.019282760098576546,lexical_category,gemma,1802
10,-0.010146915912628174,-0.004213675856590271,-0.21554097533226013,-0.02717377431690693,-0.01672183908522129,lexical_category,gemma,1802
11,-0.015990182757377625,-0.006798639893531799,-0.21690276265144348,-0.03057362325489521,-0.01939905248582363,lexical_category,gemma,1802
12,-0.010121732950210571,-0.0004204064607620239,-0.20683863759040833,-0.028684386983513832,-0.02000664919614792,lexical_category,gemma,1802
13,-0.02463488280773163,-0.01308431476354599,-0.20585814118385315,-0.03072850964963436,-0.018966026604175568,lexical_category,gemma,1802
14,-0.007921755313873291,-0.0016153976321220398,-0.21032367646694183,-0.02877882309257984,-0.014150053262710571,lexical_category,gemma,1802
15,-0.023434221744537354,-0.015726715326309204,-0.23478785157203674,-0.02985033579170704,-0.016660679131746292,lexical_category,gemma,1802
16,-0.009759262204170227,-0.00657084584236145,-0.21583989262580872,-0.027604063972830772,-0.014669066295027733,lexical_category,gemma,1802
17,-0.01207299530506134,-0.004118889570236206,-0.21303823590278625,-0.03012874722480774,-0.017970258370041847,lexical_category,gemma,1802
18,-0.014687001705169678,-0.003298930823802948,-0.21247686445713043,-0.028364447876811028,-0.019624168053269386,lexical_category,gemma,1802
19,-0.026098906993865967,-0.008639976382255554,-0.2094762623310089,-0.030985020101070404,-0.019415589049458504,lexical_category,gemma,1802
20,-0.01081685721874237,0.0007316544651985168,-0.21475426852703094,-0.028480248525738716,-0.014389103278517723,lexical_category,gemma,1802
21,-0.025148466229438782,-0.010354921221733093,-0.23587563633918762,-0.02932119555771351,-0.017621200531721115,lexical_category,gemma,1802
22,-0.012854650616645813,-0.0034554973244667053,-0.21988913416862488,-0.028015799820423126,-0.01578054390847683,lexical_category,gemma,1802
23,-0.01700250804424286,-0.005230024456977844,-0.21682392060756683,-0.03176833689212799,-0.01678774319589138,lexical_category,gemma,1802
24,-0.014120861887931824,0.0022387951612472534,-0.21891188621520996,-0.027640437707304955,-0.021807128563523293,lexical_category,gemma,1802
25,-0.022748321294784546,-0.005547337234020233,-0.21211740374565125,-0.02942720055580139,-0.019436899572610855,lexical_category,gemma,1802
26,-0.01252080500125885,0.001226961612701416,-0.2206394374370575,-0.02874273993074894,-0.015625448897480965,lexical_category,gemma,1802
27,-0.02809804677963257,-0.0070066899061203,-0.24193599820137024,-0.029442518949508667,-0.018848443403840065,lexical_category,gemma,1802
28,-0.016451597213745117,-0.005973368883132935,-0.22868087887763977,-0.026872314512729645,-0.016727032139897346,lexical_category,gemma,1802
29,-0.020005404949188232,0.0051537007093429565,-0.22740992903709412,-0.029191866517066956,-0.020289862528443336,lexical_category,gemma,1802
30,-0.012970492243766785,0.0038833320140838623,-0.21140414476394653,-0.030170148238539696,-0.020480193197727203,lexical_category,gemma,1802
31,-0.028954610228538513,-0.009114161133766174,-0.21087172627449036,-0.03137749433517456,-0.018467778339982033,lexical_category,gemma,1802
32,-0.01954217255115509,-0.0017926692962646484,-0.2169453650712967,-0.03023686818778515,-0.014747864566743374,lexical_category,gemma,1802
33,-0.030242115259170532,-0.014495529234409332,-0.23763306438922882,-0.03138324245810509,-0.018100988119840622,lexical_category,gemma,1802
34,-0.018958941102027893,-0.007627241313457489,-0.2295277863740921,-0.02813280187547207,-0.016794169321656227,lexical_category,gemma,1802
35,-0.021723568439483643,0.0020184963941574097,-0.22669656574726105,-0.031001364812254906,-0.01930985040962696,lexical_category,gemma,1802
36,-0.013165265321731567,-0.002215765416622162,-0.21432296931743622,-0.02824324369430542,-0.02088737301528454,lexical_category,gemma,1802
37,-0.02570571005344391,-0.012551821768283844,-0.21035358309745789,-0.029896879568696022,-0.018681013956665993,lexical_category,gemma,1802
38,-0.014509499073028564,-0.003856562077999115,-0.21927255392074585,-0.028029868379235268,-0.013949479907751083,lexical_category,gemma,1802
39,-0.025900840759277344,-0.01763813942670822,-0.2394464910030365,-0.029619639739394188,-0.016675176098942757,lexical_category,gemma,1802
40,-0.01579803228378296,-0.011147469282150269,-0.2234843224287033,-0.02711859904229641,-0.015961725264787674,lexical_category,gemma,1802
41,-0.01781603693962097,-0.0024537742137908936,-0.2204953134059906,-0.03058139979839325,-0.01775367185473442,lexical_category,gemma,1802
42,-0.007690519094467163,-0.0013854801654815674,-0.20551535487174988,-0.02843632362782955,-0.02041686698794365,lexical_category,gemma,1802
43,-0.01933497190475464,-0.01191585510969162,-0.20117099583148956,-0.03090086579322815,-0.0189951341599226,lexical_category,gemma,1802
44,-0.006468057632446289,-0.003789640963077545,-0.20741233229637146,-0.029651379212737083,-0.014012240804731846,lexical_category,gemma,1802
45,-0.022501736879348755,-0.017437435686588287,-0.23096120357513428,-0.031000487506389618,-0.016950493678450584,lexical_category,gemma,1802
46,-0.010959267616271973,-0.006140545010566711,-0.21879220008850098,-0.027342414483428,-0.015940474346280098,lexical_category,gemma,1802
47,-0.013581052422523499,-0.00407852977514267,-0.21384993195533752,-0.031167233362793922,-0.018207918852567673,lexical_category,gemma,1802
48,-0.013108700513839722,-0.002595670521259308,-0.2076469361782074,-0.028533687815070152,-0.02053231932222843,lexical_category,gemma,1802
49,-0.02273525297641754,-0.010817646980285645,-0.2013835906982422,-0.029881328344345093,-0.019378243014216423,lexical_category,gemma,1802
50,-0.012848928570747375,-0.0037643760442733765,-0.20932555198669434,-0.02822285145521164,-0.015546043403446674,lexical_category,gemma,1802
51,-0.024348273873329163,-0.015433833003044128,-0.23006616532802582,-0.030462322756648064,-0.017891597002744675,lexical_category,gemma,1802
52,-0.013355806469917297,-0.0028212741017341614,-0.21290534734725952,-0.027999818325042725,-0.016129646450281143,lexical_category,gemma,1802
53,-0.01860561966896057,-0.003151901066303253,-0.2155405730009079,-0.029430218040943146,-0.017628449946641922,lexical_category,gemma,1802
54,-0.011294171214103699,-9.939819574356079e-05,-0.2112400084733963,-0.028671517968177795,-0.020942965522408485,lexical_category,gemma,1802
55,-0.023382678627967834,-0.0121849924325943,-0.2062070369720459,-0.030432982370257378,-0.019589656963944435,lexical_category,gemma,1802
56,-0.00792577862739563,0.0005669668316841125,-0.21244488656520844,-0.029348328709602356,-0.013285242021083832,lexical_category,gemma,1802
57,-0.024188682436943054,-0.013030283153057098,-0.23648671805858612,-0.03030744194984436,-0.01793203130364418,lexical_category,gemma,1802
58,-0.012000739574432373,-0.00640154629945755,-0.22113393247127533,-0.027180379256606102,-0.01544241327792406,lexical_category,gemma,1802
59,-0.01626688241958618,-0.004951007664203644,-0.21897058188915253,-0.030185990035533905,-0.017048880457878113,lexical_category,gemma,1802
60,-0.01488359272480011,-0.00594695657491684,-0.21142533421516418,-0.02657141722738743,-0.020600173622369766,lexical_category,gemma,1802
61,-0.028288275003433228,-0.017506711184978485,-0.20880725979804993,-0.02927934192121029,-0.01880664750933647,lexical_category,gemma,1802
62,-0.013780742883682251,-0.005126848816871643,-0.21354025602340698,-0.026790624484419823,-0.015829766169190407,lexical_category,gemma,1802
63,-0.02651388943195343,-0.021216683089733124,-0.23359382152557373,-0.0286373570561409,-0.019149068742990494,lexical_category,gemma,1802
64,-0.015307992696762085,-0.010313086211681366,-0.22012487053871155,-0.02678006887435913,-0.016754373908042908,lexical_category,gemma,1802
65,-0.017599821090698242,-0.004224635660648346,-0.21841482818126678,-0.029890360310673714,-0.017828062176704407,lexical_category,gemma,1802
66,-0.016075819730758667,0.000659644603729248,-0.22287455201148987,-0.02581208385527134,-0.02221023291349411,lexical_category,gemma,1802
67,-0.027847766876220703,-0.008768171072006226,-0.2173480987548828,-0.027366824448108673,-0.020100489258766174,lexical_category,gemma,1802
68,-0.013754710555076599,0.002824842929840088,-0.22065070271492004,-0.028017081320285797,-0.01674516499042511,lexical_category,gemma,1802
69,-0.028921514749526978,-0.008427761495113373,-0.24262884259223938,-0.02934364043176174,-0.019132347777485847,lexical_category,gemma,1802
70,-0.014403671026229858,-0.005815938115119934,-0.22704285383224487,-0.02704380452632904,-0.016884027048945427,lexical_category,gemma,1802
71,-0.01650439202785492,0.007291652262210846,-0.22296158969402313,-0.029315641149878502,-0.01988881267607212,lexical_category,gemma,1802
72,-0.0131673663854599,-0.0004346221685409546,-0.212818905711174,-0.028775067999958992,-0.019902817904949188,lexical_category,gemma,1802
73,-0.027499020099639893,-0.010016866028308868,-0.2122424840927124,-0.030481548979878426,-0.017723940312862396,lexical_category,gemma,1802
74,-0.01268412172794342,0.0015498921275138855,-0.21488234400749207,-0.02967856638133526,-0.013814221136271954,lexical_category,gemma,1802
75,-0.02803768217563629,-0.01024571806192398,-0.23381084203720093,-0.03073207475244999,-0.01682385616004467,lexical_category,gemma,1802
76,-0.016891658306121826,-0.005350716412067413,-0.22880226373672485,-0.027503451332449913,-0.015657983720302582,lexical_category,gemma,1802
77,-0.018221095204353333,0.0008631274104118347,-0.22200031578540802,-0.031141581013798714,-0.018257539719343185,lexical_category,gemma,1802
78,-0.013557255268096924,-0.0007303804159164429,-0.20728251338005066,-0.029272064566612244,-0.019886931404471397,lexical_category,gemma,1802
79,-0.026944085955619812,-0.011070922017097473,-0.20554617047309875,-0.0310526043176651,-0.018846776336431503,lexical_category,gemma,1802
80,-0.01586073637008667,-0.0017978399991989136,-0.21325404942035675,-0.02928743325173855,-0.013452709652483463,lexical_category,gemma,1802
81,-0.027454882860183716,-0.01785600185394287,-0.23633117973804474,-0.030239805579185486,-0.01719791814684868,lexical_category,gemma,1802
82,-0.015344828367233276,-0.0071883127093315125,-0.219380721449852,-0.027209585532546043,-0.015535043552517891,lexical_category,gemma,1802
83,-0.018005579710006714,-0.0024018213152885437,-0.21541334688663483,-0.030168289318680763,-0.018312714993953705,lexical_category,gemma,1802
84,-0.012104615569114685,-0.005503959953784943,-0.21077971160411835,-0.028614765033125877,-0.018887504935264587,lexical_category,gemma,1802
85,-0.02459542453289032,-0.013814561069011688,-0.20621258020401,-0.030511418357491493,-0.018857257440686226,lexical_category,gemma,1802
86,-0.010170146822929382,-0.005067415535449982,-0.2122167944908142,-0.029060175642371178,-0.012668976560235023,lexical_category,gemma,1802
87,-0.024636447429656982,-0.014919526875019073,-0.2365838587284088,-0.030455708503723145,-0.01460763905197382,lexical_category,gemma,1802
88,-0.013067454099655151,-0.011767774820327759,-0.22094182670116425,-0.02676490880548954,-0.015265055000782013,lexical_category,gemma,1802
89,-0.013984814286231995,-0.006485268473625183,-0.21583455801010132,-0.030963510274887085,-0.01713741570711136,lexical_category,gemma,1802
90,-0.014432579278945923,-0.002554282546043396,-0.21102207899093628,-0.027013512328267097,-0.02069534920156002,lexical_category,gemma,1802
91,-0.02619253098964691,-0.009119316935539246,-0.20805592834949493,-0.029323795810341835,-0.018617602065205574,lexical_category,gemma,1802
92,-0.01352548599243164,-0.002713911235332489,-0.21732564270496368,-0.027143508195877075,-0.014677776955068111,lexical_category,gemma,1802
93,-0.028088733553886414,-0.0190146341919899,-0.23910345137119293,-0.027988120913505554,-0.017846189439296722,lexical_category,gemma,1802
94,-0.01758323609828949,-0.008376389741897583,-0.22800996899604797,-0.02564224600791931,-0.015897246077656746,lexical_category,gemma,1802
95,-0.019388392567634583,-0.004727251827716827,-0.22328400611877441,-0.02883821167051792,-0.019613754004240036,lexical_category,gemma,1802
0,-0.013090759515762329,-0.00876142829656601,-0.21814674139022827,-0.0167371928691864,-0.017294498160481453,arithmetic_addition,gemma,1802
1,-0.014793768525123596,-0.0028584226965904236,-0.21860507130622864,-0.017829855903983116,-0.01694200560450554,arithmetic_addition,gemma,1802
2,-0.014342263340950012,-0.0058883801102638245,-0.22292020916938782,-0.01867162436246872,-0.01551333162933588,arithmetic_addition,gemma,1802
3,-0.01335376501083374,-0.00267607718706131,-0.221272274851799,-0.018052715808153152,-0.01633536070585251,arithmetic_addition,gemma,1802
4,-0.016141653060913086,-0.002836965024471283,-0.22221846878528595,-0.02010120265185833,-0.015938663855195045,arithmetic_addition,gemma,1802
